local_timestamp,asks[0].price,asks[0].amount,bids[0].price,bids[0].amount,asks[1].price,asks[1].amount,bids[1].price,bids[1].amount,asks[2].price,asks[2].amount,bids[2].price,bids[2].amount,asks[3].price,asks[3].amount,bids[3].price,bids[3].amount,asks[4].price,asks[4].amount,bids[4].price,bids[4].amount,asks[5].price,asks[5].amount,bids[5].price,bids[5].amount,asks[6].price,asks[6].amount,bids[6].price,bids[6].amount,asks[7].price,asks[7].amount,bids[7].price,bids[7].amount,asks[8].price,asks[8].amount,bids[8].price,bids[8].amount,asks[9].price,asks[9].amount,bids[9].price,bids[9].amount,asks[10].price,asks[10].amount,bids[10].price,bids[10].amount,asks[11].price,asks[11].amount,bids[11].price,bids[11].amount,asks[12].price,asks[12].amount,bids[12].price,bids[12].amount,asks[13].price,asks[13].amount,bids[13].price,bids[13].amount,asks[14].price,asks[14].amount,bids[14].price,bids[14].amount,asks[15].price,asks[15].amount,bids[15].price,bids[15].amount,asks[16].price,asks[16].amount,bids[16].price,bids[16].amount,asks[17].price,asks[17].amount,bids[17].price,bids[17].amount,asks[18].price,asks[18].amount,bids[18].price,bids[18].amount,asks[19].price,asks[19].amount,bids[19].price,bids[19].amount,asks[20].price,asks[20].amount,bids[20].price,bids[20].amount,asks[21].price,asks[21].amount,bids[21].price,bids[21].amount,asks[22].price,asks[22].amount,bids[22].price,bids[22].amount,asks[23].price,asks[23].amount,bids[23].price,bids[23].amount,asks[24].price,asks[24].amount,bids[24].price,bids[24].amount
2024-06-01 00:50:36,67594.0,30,67593.5,207300,67597.0,3750,67593.0,6000,67601.5,5220,67592.0,28400,67607.5,17100,67591.5,14510,67608.0,12100,67591.0,28500,67608.5,3480,67590.5,33050,67610.5,12700,67589.5,28400,67611.0,770,67589.0,44590,67614.5,12100,67588.5,200,67615.0,24200,67587.0,81290,67615.5,2500,67586.5,32500,67618.0,32500,67583.5,17260,67619.0,200,67580.0,201130,67620.5,8480,67579.5,1460,67623.5,3750,67578.0,2240,67624.0,2480,67577.5,2190,67624.5,45000,67576.5,43790,67625.5,15000,67576.0,6050,67627.0,3950,67575.5,45000,67628.5,81240,67575.0,38750,67629.0,6760,67574.5,2720,67631.0,32500,67567.5,25030,67635.0,112580,67566.5,6750,67636.0,10,67563.0,90,67636.5,300,67562.5,8360
2024-06-01 00:50:37,67594.0,30,67593.5,207300,67597.0,3750,67593.0,6000,67601.5,5220,67592.0,28400,67607.5,17100,67591.5,14510,67608.0,12100,67591.0,28500,67608.5,3480,67590.5,33050,67610.5,12700,67589.5,28400,67611.0,770,67589.0,44590,67614.5,12100,67588.5,200,67615.0,24200,67587.0,81290,67615.5,2500,67586.5,32500,67618.0,32500,67583.5,17260,67619.0,200,67580.0,201130,67620.5,8480,67579.5,1460,67623.5,3750,67578.0,2240,67624.0,2480,67577.5,2190,67625.5,15000,67576.5,43790,67627.0,3950,67576.0,6050,67628.5,81240,67575.5,45000,67629.0,6760,67575.0,38750,67630.0,45000,67574.5,2720,67631.0,32500,67567.5,25030,67635.0,112580,67566.5,6750,67636.0,10,67563.0,90,67636.5,300,67562.5,8360
2024-06-01 00:50:38,67606.0,20,67605.5,105100,67607.5,2000,67604.0,31080,67609.0,3220,67603.5,28400,67610.0,5000,67603.0,24190,67610.5,28400,67602.5,32500,67611.0,770,67601.5,13800,67612.0,69220,67601.0,32500,67615.5,34200,67600.0,2430,67616.0,15000,67598.0,3450,67617.5,3450,67595.5,6190,67620.5,8480,67593.5,33770,67622.0,24200,67592.5,81200,67622.5,32500,67592.0,3650,67625.5,2430,67591.5,2190,67629.5,12100,67590.5,29580,67630.0,45200,67589.0,1190,67631.0,32500,67588.5,134840,67634.0,3650,67588.0,200,67634.5,81240,67587.0,90,67635.5,3950,67586.5,32500,67636.0,10,67583.5,7280,67636.5,2480,67583.0,33790,67638.0,35520,67581.5,29970,67638.5,8990,67580.0,56600,67644.5,6880,67579.5,1460
2024-06-01 00:50:39,67606.0,50,67605.5,177850,67607.5,2000,67605.0,29620,67609.0,3220,67604.5,40500,67610.0,5000,67604.0,6880,67611.0,770,67603.5,30190,67616.0,15000,67602.5,32500,67617.0,24200,67601.5,1700,67617.5,3450,67601.0,32500,67620.0,10000,67600.0,2430,67620.5,9700,67598.0,3450,67622.0,24200,67595.5,13470,67622.5,32500,67593.5,32890,67625.5,2430,67592.5,81200,67629.5,12100,67592.0,18650,67630.0,45200,67590.5,29580,67631.0,32500,67589.0,1190,67634.0,3650,67588.5,134840,67635.5,3950,67588.0,200,67636.0,81250,67587.0,90,67636.5,2480,67586.5,32500,67638.0,35520,67583.0,33790,67638.5,8990,67581.0,2190,67644.0,6880,67580.0,56600,67645.0,142360,67579.5,11460,67647.0,38690,67578.5,50000
2024-06-01 00:50:40,67606.0,50,67605.5,217120,67607.5,2000,67605.0,1220,67610.0,3220,67604.5,28400,67611.0,770,67604.0,31850,67615.5,5000,67603.5,8450,67616.0,15000,67603.0,28400,67617.5,13450,67602.5,32500,67619.0,12100,67601.0,32500,67619.5,12100,67596.0,81200,67620.5,8480,67595.5,13470,67622.5,32500,67594.0,3680,67623.0,1220,67593.5,32510,67627.5,24200,67592.0,15000,67628.0,2450,67590.5,29580,67629.5,12100,67589.0,1190,67630.0,45200,67588.5,134840,67631.0,32500,67588.0,200,67634.0,3650,67587.0,90,67635.5,3950,67586.5,32500,67636.0,10,67584.5,33790,67636.5,2480,67581.0,2190,67637.5,81240,67580.0,56600,67638.0,35520,67579.5,1460,67641.5,6760,67578.5,50000,67645.0,32500,67578.0,7150
2024-06-01 00:50:41,67606.0,50,67605.5,217130,67607.0,2000,67605.0,8100,67611.0,770,67604.5,28400,67615.0,2460,67604.0,31850,67615.5,5000,67603.5,8450,67616.0,15000,67603.0,28400,67619.0,12100,67602.5,32500,67619.5,12100,67601.0,32500,67620.0,10000,67596.0,81200,67620.5,8480,67595.5,13470,67623.0,1230,67594.0,3680,67623.5,3450,67593.5,32500,67626.5,2460,67592.0,15000,67627.5,24200,67590.5,29580,67629.5,12100,67589.0,1190,67630.0,45200,67588.5,168630,67631.0,32500,67588.0,200,67634.0,3650,67587.0,90,67635.5,3950,67586.5,32500,67636.0,10,67581.0,2190,67636.5,2480,67580.0,56600,67638.0,35520,67579.5,1460,67641.0,81240,67578.5,50000,67641.5,6760,67578.0,7140,67645.0,32500,67577.5,50090
2024-06-01 00:50:42,67606.0,50,67605.5,275640,67611.0,770,67605.0,28400,67617.0,3220,67604.5,28400,67620.0,7460,67604.0,31850,67620.5,8480,67603.5,87200,67622.5,12000,67603.0,28400,67623.5,3450,67602.5,52500,67628.0,12100,67602.0,3600,67629.0,12100,67601.0,32500,67630.0,45200,67598.5,15000,67630.5,1200,67595.5,127900,67631.0,32500,67593.5,32500,67634.5,2410,67593.0,33800,67636.0,24210,67592.5,2230,67636.5,2480,67591.5,36230,67638.0,35520,67590.5,29580,67640.0,3950,67590.0,10,67643.0,3620,67588.5,10000,67643.5,12100,67588.0,200,67644.0,81240,67587.0,90,67645.0,32500,67586.5,32500,67648.0,15000,67583.5,6750,67648.5,27900,67582.5,4860,67650.0,29020,67581.0,2190,67650.5,70,67580.0,56600
2024-06-01 00:50:43,67606.0,50,67605.5,247240,67611.0,770,67605.0,1200,67614.0,1170,67604.5,28400,67617.0,3220,67604.0,31850,67620.0,7460,67603.5,87200,67620.5,8480,67603.0,28400,67622.5,10000,67602.5,32500,67623.5,5450,67602.0,3600,67625.5,12100,67601.0,32500,67626.0,12100,67598.5,15000,67626.5,15000,67595.5,127900,67627.5,1510,67593.5,32500,67629.5,12100,67593.0,33800,67630.0,45200,67592.5,2230,67630.5,24200,67591.5,36230,67631.0,32500,67590.5,29580,67634.5,2410,67590.0,10,67636.0,10,67588.5,10000,67636.5,2480,67588.0,200,67638.0,35520,67587.0,90,67640.0,3950,67586.5,32500,67643.0,3620,67583.5,6750,67644.0,81240,67582.5,4860,67645.0,32500,67581.0,2190,67648.0,15000,67580.0,56600
2024-06-01 00:50:44,67606.0,50,67605.5,267190,67611.0,770,67605.0,1200,67614.0,1170,67604.5,28400,67617.0,3220,67604.0,31850,67620.0,7460,67603.5,6000,67620.5,8480,67603.0,28400,67622.0,12100,67602.5,32500,67622.5,10000,67601.0,32500,67623.0,12100,67599.5,81200,67623.5,5450,67599.0,3620,67626.5,15000,67595.5,127900,67627.5,1510,67593.5,32500,67629.0,24200,67593.0,33800,67629.5,12100,67592.5,2230,67630.0,45200,67591.5,36230,67631.0,32500,67590.5,29580,67633.0,2410,67590.0,10,67636.0,10,67588.5,10000,67636.5,2480,67588.0,200,67638.0,35520,67587.0,90,67640.0,3950,67586.5,32500,67643.0,3620,67583.5,6750,67644.0,88000,67582.5,4860,67645.0,32500,67581.0,2190,67648.0,15000,67580.0,56600
2024-06-01 00:50:45,67606.0,50,67605.5,267190,67611.0,770,67605.0,1200,67614.0,1170,67604.5,28400,67614.5,3220,67604.0,31850,67620.0,7460,67603.5,6000,67620.5,8480,67603.0,28400,67622.0,24200,67602.5,32500,67622.5,10000,67601.0,32500,67623.5,5450,67599.5,81200,67626.5,15000,67599.0,3620,67627.5,25710,67595.5,127900,67628.0,1200,67593.5,32500,67630.0,200,67593.0,33800,67631.0,32500,67592.5,2230,67633.0,2410,67591.5,36230,67636.0,10,67590.5,29580,67636.5,2480,67590.0,10,67637.5,12100,67588.5,10000,67638.0,35520,67588.0,200,67640.0,3950,67587.0,90,67643.0,3620,67586.5,32500,67644.0,81240,67583.5,6750,67644.5,45000,67582.5,4860,67645.0,32500,67581.0,2190,67646.0,6760,67580.5,1280
2024-06-01 00:50:46,67606.0,50,67605.5,176030,67609.0,3950,67605.0,1200,67609.5,4070,67604.0,28400,67610.5,30010,67603.5,8430,67611.0,770,67603.0,40500,67612.0,12100,67602.5,32500,67612.5,3020,67601.0,32500,67614.0,1170,67598.0,12100,67614.5,12100,67597.5,24190,67615.0,5000,67596.0,3650,67619.5,36300,67595.5,13470,67620.0,42500,67594.0,81200,67620.5,8480,67593.5,32500,67622.0,3450,67593.0,33800,67623.5,2000,67592.5,2230,67624.0,1210,67591.5,36230,67626.5,15000,67590.0,10,67627.5,1510,67588.5,10000,67629.5,2430,67588.0,200,67630.0,200,67587.0,90,67631.0,32500,67586.5,32500,67635.0,380,67584.5,109600,67636.0,81250,67583.5,6750,67636.5,2480,67582.5,4860,67638.0,36150,67580.5,13370
2024-06-01 00:50:47,67606.0,50,67605.5,226120,67609.5,2460,67605.0,1200,67610.5,1610,67604.0,28400,67611.0,770,67603.5,8430,67612.0,1610,67603.0,40500,67614.0,13270,67602.5,32500,67616.5,5000,67601.0,32500,67617.0,12100,67599.0,24190,67617.5,10000,67598.5,41790,67620.5,8480,67598.0,15000,67621.0,15000,67596.0,3650,67621.5,24200,67595.5,13470,67622.0,3450,67594.5,12100,67623.5,2000,67593.5,32500,67624.0,1210,67593.0,33800,67627.5,1510,67592.5,2230,67628.0,4290,67592.0,81200,67629.5,2430,67591.5,36230,67630.0,200,67590.0,10,67630.5,12100,67588.5,10000,67631.0,32500,67588.0,200,67633.5,81240,67587.0,90,67634.0,3020,67586.5,32500,67635.0,380,67584.5,109600,67636.0,10,67583.5,6750
2024-06-01 00:50:48,67606.0,50,67605.5,178760,67609.5,2460,67605.0,1200,67610.5,30010,67604.0,28400,67611.0,770,67603.5,20530,67612.0,1610,67603.0,28400,67613.5,17100,67602.5,32500,67614.0,1170,67601.0,32500,67616.0,12100,67599.0,24190,67616.5,15000,67598.5,41790,67617.5,10000,67596.0,15750,67620.0,32500,67595.5,122240,67620.5,8480,67593.5,32500,67621.5,24200,67593.0,33800,67622.0,3450,67592.5,2230,67623.5,2000,67592.0,81200,67624.0,1210,67591.5,36230,67627.5,1510,67590.0,10,67628.0,4290,67588.5,10000,67629.5,2430,67588.0,200,67630.0,200,67587.0,90,67630.5,12100,67586.5,32500,67631.0,32500,67583.5,6750,67634.0,3020,67582.5,4860,67635.0,380,67580.5,6400,67636.0,81250,67580.0,56600
2024-06-01 00:50:49,67606.0,50,67605.5,171940,67609.5,2460,67605.0,1200,67610.5,30010,67604.0,28400,67611.0,770,67603.5,8430,67612.0,1610,67603.0,28400,67612.5,5000,67602.5,32500,67613.5,12100,67601.5,12100,67614.0,1170,67601.0,32500,67616.0,12100,67599.0,24190,67616.5,15000,67598.5,41790,67617.5,10000,67596.0,15750,67619.5,24200,67595.5,122240,67620.0,32500,67593.5,32500,67620.5,8480,67593.0,33800,67622.0,3450,67592.5,2230,67623.5,3230,67592.0,81200,67627.5,1510,67591.5,36230,67628.0,6760,67590.0,10,67630.0,200,67588.5,10000,67630.5,12100,67588.0,200,67631.0,32500,67587.0,90,67633.5,81240,67586.5,32500,67634.0,3020,67583.5,6750,67635.0,380,67582.5,4860,67636.0,10,67580.5,6400
2024-06-01 00:50:50,67606.0,50,67605.5,178820,67609.5,2460,67605.0,1200,67610.5,28400,67604.0,28400,67611.0,770,67603.5,6000,67612.0,1610,67603.0,42980,67612.5,5000,67602.5,32500,67613.0,12100,67601.0,32500,67613.5,16610,67599.5,24190,67614.0,1170,67599.0,12100,67619.0,12100,67598.5,29690,67619.5,12100,67596.0,15750,67620.0,42500,67595.5,122240,67620.5,8480,67593.5,32500,67621.5,24200,67593.0,33800,67622.0,3450,67592.5,2230,67623.5,2000,67592.0,81200,67627.5,1510,67591.5,36230,67628.0,6760,67590.0,10,67630.0,200,67588.5,10000,67631.0,32500,67588.0,200,67634.0,3020,67587.0,90,67635.5,84970,67586.5,32500,67636.0,10,67583.5,6750,67636.5,2480,67582.5,4860,67638.0,32880,67580.5,6400
2024-06-01 00:50:51,67606.0,50,67605.5,228320,67609.5,2460,67605.0,29600,67610.5,28400,67604.5,14600,67611.0,770,67604.0,28400,67612.0,1610,67603.5,6000,67613.0,5000,67603.0,28400,67613.5,16610,67602.5,32500,67614.0,1170,67601.5,36290,67618.0,12100,67601.0,32500,67618.5,12100,67598.5,29690,67620.0,42500,67596.0,15750,67620.5,8480,67595.5,122240,67622.0,3450,67593.5,32500,67623.0,24200,67593.0,33800,67623.5,2000,67592.0,81200,67624.0,1240,67591.5,36230,67627.5,1510,67590.0,10,67628.0,6760,67588.5,10000,67630.0,200,67588.0,200,67630.5,12100,67587.0,90,67631.0,32500,67586.5,32500,67634.0,3020,67583.5,6750,67635.5,84970,67582.5,4860,67636.0,10,67580.5,1280,67636.5,2480,67580.0,56600
2024-06-01 00:50:52,67606.0,50,67605.5,267120,67609.5,2460,67605.0,29600,67610.5,28400,67604.5,12100,67611.0,770,67604.0,28400,67611.5,5000,67603.5,6000,67614.0,4390,67603.0,28400,67618.0,12100,67602.5,32500,67618.5,12100,67601.0,32500,67619.0,15000,67598.5,33440,67620.5,8480,67597.0,12090,67622.0,3450,67596.5,81200,67622.5,10000,67595.5,122240,67623.5,2000,67593.5,32500,67626.5,12100,67593.0,33800,67627.0,24200,67591.5,36230,67627.5,1510,67590.0,10,67630.0,200,67588.5,10000,67630.5,2500,67588.0,200,67631.0,32500,67587.0,90,67632.0,4290,67586.5,32500,67634.0,3020,67585.5,2190,67636.0,10,67583.5,16750,67636.5,2480,67582.5,4860,67637.5,81240,67582.0,2230,67638.0,32880,67580.5,1280
2024-06-01 00:50:53,67606.0,50,67605.5,267120,67609.5,2460,67605.0,1200,67611.0,770,67604.0,28400,67614.0,1170,67603.5,18100,67615.0,8220,67603.0,28400,67615.5,15000,67602.5,32500,67619.5,12100,67601.0,32500,67620.0,12100,67598.5,33440,67620.5,8480,67597.0,12090,67622.0,3450,67596.5,81200,67622.5,10000,67595.5,122240,67623.5,2000,67593.5,32500,67626.5,12100,67593.0,33800,67627.0,24200,67591.5,36230,67627.5,1510,67590.0,10,67630.0,200,67588.5,10000,67630.5,2500,67588.0,200,67631.0,32500,67587.0,90,67632.0,4290,67586.5,32500,67634.0,3020,67585.5,2190,67636.0,10,67583.5,16750,67636.5,2480,67582.5,4860,67638.0,114120,67582.0,2230,67638.5,3750,67580.5,1280,67644.0,115180,67580.0,56600
2024-06-01 00:50:54,67606.0,50,67605.5,220640,67610.5,28400,67605.0,1200,67611.0,770,67604.0,28400,67614.0,6170,67603.5,18100,67615.0,3220,67603.0,2450,67615.5,15000,67601.0,32500,67619.0,12100,67597.0,12100,67619.5,12100,67596.5,81200,67620.0,42500,67595.5,17150,67620.5,8480,67593.5,32500,67622.0,3450,67593.0,33800,67623.5,2000,67591.5,36230,67626.5,12100,67590.0,10,67627.0,24200,67588.5,10000,67627.5,1510,67588.0,200,67629.5,2450,67587.0,90,67630.0,200,67586.5,32500,67631.0,32500,67583.5,6750,67632.0,4290,67582.5,112860,67634.0,3020,67582.0,2230,67636.0,3690,67580.5,1280,67636.5,2480,67580.0,56600,67638.0,114120,67579.5,20020,67638.5,6760,67578.5,50000,67644.0,115180,67578.0,19910
2024-06-01 00:50:55,67606.0,50,67605.5,190900,67610.5,28400,67605.0,1200,67611.0,770,67604.0,28400,67612.0,5000,67603.5,30190,67614.0,1170,67603.0,2450,67614.5,12100,67601.5,12100,67615.0,3220,67601.0,61960,67615.5,15000,67595.5,17150,67619.5,12100,67594.5,12100,67620.0,42500,67594.0,81200,67620.5,8480,67593.5,32500,67622.0,3450,67593.0,33800,67623.0,24200,67591.5,36230,67623.5,2000,67590.0,10,67627.5,3960,67588.5,10000,67630.0,200,67588.0,200,67630.5,12100,67587.0,90,67631.0,32500,67586.5,32500,67632.0,4290,67586.0,45000,67634.0,3020,67583.5,6750,67635.5,81240,67582.0,2230,67636.0,3690,67580.5,1280,67636.5,2480,67580.0,56600,67638.0,32880,67579.5,20020,67638.5,6760,67578.5,50000
2024-06-01 00:50:56,67606.0,50,67605.5,191520,67610.5,28400,67605.0,1200,67611.0,770,67604.0,28400,67611.5,5000,67603.5,6000,67612.5,3220,67603.0,2450,67614.0,1170,67602.5,24190,67615.0,12100,67601.5,12100,67615.5,15000,67601.0,61960,67619.5,12100,67595.5,17150,67620.0,42500,67595.0,12100,67620.5,8480,67594.5,109400,67622.0,3450,67594.0,81200,67623.0,24200,67593.5,32500,67623.5,2000,67593.0,33800,67624.5,1220,67591.5,36230,67627.5,3960,67590.0,10,67630.0,200,67588.5,10000,67630.5,12100,67588.0,200,67631.0,32500,67587.0,90,67632.0,4290,67586.5,32500,67634.0,3020,67586.0,45000,67635.5,81240,67583.5,6750,67636.0,3690,67582.0,2230,67636.5,2480,67580.5,1280,67638.0,32880,67580.0,56600
2024-06-01 00:50:57,67606.0,50,67605.5,215710,67611.0,770,67605.0,13300,67614.0,1170,67604.0,28400,67614.5,1610,67603.5,6000,67618.5,17100,67603.0,2450,67619.0,12100,67601.0,61960,67620.5,8480,67596.5,81200,67622.0,3450,67596.0,12090,67622.5,10000,67595.5,17150,67623.5,26200,67594.5,109400,67624.0,1220,67593.5,32500,67626.5,12100,67593.0,33800,67627.5,1510,67591.5,36230,67629.5,2450,67590.0,10,67630.0,200,67588.5,10000,67631.0,32500,67588.0,200,67632.0,4290,67587.0,90,67634.0,3020,67586.5,32500,67636.0,3690,67586.0,45000,67636.5,2480,67583.5,6750,67637.5,81240,67582.0,2230,67638.0,32880,67581.0,10000,67638.5,6760,67580.5,1280,67644.0,115180,67580.0,56600,67644.5,45000,67579.5,20020
2024-06-01 00:50:58,67606.0,50,67605.5,215720,67611.0,770,67605.0,1200,67614.0,1170,67604.5,12100,67614.5,3220,67604.0,28400,67615.5,5000,67603.5,6000,67616.0,15000,67603.0,2450,67619.5,12100,67601.0,61960,67620.0,22100,67597.0,15000,67620.5,8480,67596.5,81200,67622.0,3450,67596.0,12090,67623.5,2000,67595.5,17150,67626.5,12100,67594.5,109400,67627.0,24200,67593.5,32500,67627.5,1510,67593.0,33800,67629.5,2450,67591.5,36230,67630.0,200,67590.0,10,67631.0,32500,67588.5,10000,67632.0,4290,67588.0,200,67634.0,3020,67587.0,90,67636.0,3690,67586.5,32500,67636.5,2480,67586.0,45000,67638.0,114120,67583.5,6750,67638.5,6760,67582.0,2230,67644.0,115180,67580.5,1280,67644.5,45000,67580.0,56600
2024-06-01 00:50:59,67606.0,50,67605.5,215720,67610.0,2550,67605.0,1200,67610.5,28100,67604.5,12100,67611.0,770,67604.0,28400,67612.0,5000,67603.5,6000,67614.0,1170,67603.0,2450,67614.5,3220,67601.0,32500,67616.0,15000,67597.0,15000,67619.5,12100,67596.5,81200,67620.0,54600,67596.0,12090,67620.5,8480,67595.5,17150,67622.0,3450,67594.5,109400,67623.5,2000,67593.5,32500,67624.5,1220,67593.0,33800,67626.5,12100,67591.5,36230,67627.0,24200,67590.0,10,67627.5,1510,67588.5,10000,67629.5,2450,67588.0,200,67630.0,200,67587.0,90,67631.0,32500,67586.5,32500,67632.0,4290,67586.0,45000,67634.0,3020,67584.0,29190,67636.0,3690,67583.5,6750,67636.5,2480,67582.0,2230,67638.0,114120,67580.5,1280
2024-06-01 00:51:00,67606.0,50,67605.5,215720,67610.0,2550,67605.0,1200,67611.0,770,67604.5,12100,67614.0,1170,67604.0,28400,67614.5,3220,67603.5,6000,67615.5,5000,67603.0,2450,67616.0,15000,67601.0,32500,67619.5,24200,67597.0,15000,67620.0,10000,67596.5,81200,67620.5,8480,67596.0,12090,67622.0,3450,67595.5,17150,67623.5,2000,67594.5,109400,67624.5,1220,67593.5,32500,67627.0,24200,67593.0,33800,67627.5,1510,67591.5,36230,67629.5,2450,67590.0,10,67630.0,200,67588.5,10000,67631.0,32500,67588.0,200,67632.0,4290,67587.0,90,67634.0,3020,67586.5,32500,67636.0,3690,67586.0,45000,67636.5,2480,67584.0,29190,67637.0,12100,67583.5,6750,67637.5,81240,67582.0,2230,67638.0,32880,67581.5,10000
2024-06-01 00:51:01,67606.0,50,67605.5,215720,67610.0,2550,67605.0,1200,67610.5,28400,67604.0,40500,67611.0,770,67603.5,6000,67612.5,5000,67603.0,2450,67614.0,1170,67601.0,32500,67614.5,3220,67597.0,15000,67616.0,15000,67596.5,81200,67619.0,12100,67596.0,12090,67619.5,12100,67595.5,17150,67620.0,42500,67594.5,109400,67620.5,8480,67593.5,32500,67622.0,3450,67593.0,33800,67623.5,2000,67591.5,36230,67624.5,1220,67590.0,10,67627.0,24200,67588.5,10000,67627.5,1510,67588.0,200,67629.5,2450,67587.0,90,67630.0,200,67586.5,32500,67631.0,32500,67586.0,45000,67632.0,4290,67584.0,29190,67634.0,3020,67583.5,6750,67636.0,3690,67582.0,2230,67636.5,2480,67581.5,10000,67637.0,12100,67580.5,1280
2024-06-01 00:51:02,67606.0,50,67605.5,193890,67610.0,2550,67605.0,1200,67610.5,28200,67604.0,28400,67611.0,770,67603.5,6000,67612.0,5000,67603.0,2450,67614.0,13270,67601.5,12100,67614.5,3220,67601.0,32500,67616.0,15000,67596.5,81200,67619.5,12100,67596.0,12090,67620.0,42500,67595.5,17150,67620.5,8480,67594.5,109400,67622.0,3450,67593.5,32500,67623.5,2000,67593.0,33800,67627.0,24200,67591.5,36230,67627.5,1510,67590.0,10,67628.0,2450,67588.5,10000,67630.0,200,67588.0,200,67630.5,12100,67587.0,90,67631.0,32500,67586.5,32500,67632.0,4290,67586.0,45000,67634.0,3020,67583.5,6750,67636.0,3690,67582.0,2230,67636.5,2480,67580.5,1280,67637.5,81240,67580.0,56600,67638.0,32880,67579.5,20020
2024-06-01 00:51:03,67606.0,50,67605.5,154700,67610.0,2550,67605.0,29600,67610.5,33200,67604.5,24190,67611.0,770,67604.0,28400,67612.5,15000,67603.5,6000,67614.0,1170,67601.5,12100,67614.5,3220,67601.0,34950,67619.0,12100,67596.0,12090,67619.5,12100,67595.5,13470,67620.0,42500,67595.0,81200,67620.5,8480,67594.5,109400,67622.0,3450,67593.5,32500,67622.5,1220,67593.0,33800,67623.5,2000,67592.5,3680,67627.0,24200,67591.5,36230,67627.5,1510,67590.0,10,67628.0,2450,67588.5,10000,67630.0,200,67588.0,200,67630.5,12100,67587.0,90,67631.0,32500,67586.5,32500,67632.0,4290,67586.0,45000,67634.0,3020,67583.5,6750,67636.0,3690,67582.0,2230,67636.5,2480,67580.5,1280,67637.5,81240,67580.0,56600
2024-06-01 00:51:04,67606.0,50,67605.5,163870,67610.0,2550,67605.0,29600,67611.0,5770,67604.5,24190,67612.5,15000,67604.0,28400,67614.0,1170,67603.5,6000,67614.5,3220,67601.5,12100,67617.5,12100,67601.0,34950,67618.0,12100,67596.0,12090,67618.5,3450,67595.5,13470,67620.0,42500,67595.0,81200,67620.5,8480,67594.5,109400,67623.0,1220,67593.5,32500,67623.5,2000,67593.0,33800,67627.0,24200,67592.5,3680,67627.5,1510,67591.5,36230,67628.0,2450,67590.0,10,67630.0,200,67588.5,10000,67630.5,12100,67588.0,200,67631.0,32500,67587.0,90,67632.0,4290,67586.5,32500,67634.0,3020,67586.0,45000,67636.0,3690,67583.5,6750,67636.5,2480,67582.0,2230,67637.5,81240,67580.5,1280,67638.0,32880,67580.0,56600
2024-06-01 00:51:05,67606.0,50,67605.5,203060,67610.0,2550,67605.0,1200,67611.0,770,67604.0,28400,67613.5,5000,67603.5,6000,67614.0,16170,67601.5,12100,67614.5,5220,67601.0,34950,67617.5,12100,67596.0,12090,67618.0,12100,67595.5,13470,67618.5,3450,67595.0,81200,67620.0,42500,67594.5,109400,67620.5,8480,67593.5,32500,67626.5,12100,67593.0,33800,67627.0,24200,67592.5,3680,67627.5,1510,67591.5,36230,67628.0,2450,67590.0,10,67630.0,200,67588.5,10000,67631.0,32500,67588.0,200,67632.0,4290,67587.0,90,67634.0,3020,67586.5,32500,67636.0,3690,67586.0,45000,67636.5,2480,67583.5,6750,67637.5,81240,67582.0,2230,67638.0,32880,67580.5,1280,67638.5,6760,67580.0,56600,67640.5,45000,67579.5,20020
2024-06-01 00:51:06,67606.0,50,67605.5,215160,67610.0,2550,67605.0,1200,67611.0,770,67604.0,28400,67614.0,1170,67603.5,6000,67614.5,5220,67602.5,2460,67616.5,5000,67601.0,32500,67617.5,12100,67596.0,12090,67618.0,15000,67595.5,13470,67618.5,3450,67595.0,81200,67619.5,12100,67594.5,109400,67620.0,10000,67593.5,32500,67620.5,8480,67593.0,33800,67623.5,1230,67592.5,3680,67626.5,12100,67591.5,36230,67627.0,24200,67590.0,10,67627.5,1510,67588.5,10000,67628.0,2450,67588.0,200,67630.0,200,67587.0,90,67631.0,32500,67586.5,32500,67632.0,4290,67586.0,45000,67634.0,3020,67583.5,6750,67636.0,3690,67582.0,2230,67636.5,2480,67580.5,1280,67638.0,32880,67580.0,56600,67638.5,6760,67579.5,20020
2024-06-01 00:51:07,67606.0,50,67605.5,215160,67610.0,2550,67605.0,1200,67611.0,770,67604.0,28400,67614.0,1170,67603.5,6000,67614.5,2000,67602.5,2460,67617.0,3220,67601.5,12100,67618.5,5000,67601.0,113700,67619.0,3410,67600.5,29310,67620.0,12100,67599.0,15000,67620.5,8480,67595.5,13470,67622.0,15000,67594.5,109400,67623.5,12100,67593.5,32500,67624.5,1230,67593.0,33800,67625.0,10000,67592.5,3680,67627.5,25710,67591.5,36230,67628.0,2450,67590.0,10,67630.0,200,67588.5,10000,67631.0,32500,67588.0,200,67632.0,4290,67587.0,90,67634.0,3020,67586.5,32500,67636.0,3690,67586.0,45000,67636.5,2480,67583.5,6750,67637.5,12100,67582.0,2230,67638.0,32500,67581.5,10000,67638.5,6760,67580.5,1280
